intento_id,usuario_id,evento_id,zona,cantidad
981,u27432,4,Balcon,1
982,u38210,5,General,3
983,u47616,2,Preferencial,4
984,u44032,3,VIP,2
985,u43098,5,General,3
986,u6397,4,Luneta,3
987,u47526,5,General,3
988,u42890,1,General,3
989,u14637,3,VIP,3
990,u24359,3,VIP,4
991,u7719,4,Luneta,1
992,u30948,2,Preferencial,1
993,u44611,4,Balcon,4
994,u3544,2,Norte,2
995,u22458,4,Balcon,2
996,u20735,2,Norte,4
997,u21800,2,Sur,1
998,u309,4,Balcon,2
999,u49886,2,Preferencial,2
1000,u32085,1,General,4
1001,u41517,4,Balcon,4
1002,u31287,4,Luneta,1
1003,u34982,2,Preferencial,3
1004,u923,3,General,1
1005,u44352,1,Platinum,2
1006,u14829,3,VIP,2
1007,u6732,4,Balcon,2
1008,u4279,1,VIP,3
1009,u29880,5,Mesa VIP,4
1010,u45009,2,Sur,4
1011,u23544,2,Norte,4
1012,u1254,2,Norte,2
1013,u13841,1,Platinum,2
1014,u8072,3,General,4
1015,u41965,3,General,1
1016,u43383,1,Platinum,1
1017,u3162,1,VIP,4
1018,u24921,1,Platinum,3
1019,u31091,2,Norte,1
1020,u19734,4,Luneta,3
1021,u40816,5,General,4
1022,u6876,5,General,3
1023,u7472,1,VIP,2
1024,u39912,2,Sur,2
1025,u23457,4,Balcon,2
1026,u2583,5,Mesa VIP,2
1027,u45103,4,Balcon,2
1028,u180,1,Platinum,1
1029,u7238,5,Mesa VIP,2
1030,u5904,5,General,1
1031,u16771,2,Sur,3
1032,u17310,4,Luneta,1
1033,u11450,1,VIP,3
1034,u44353,3,VIP,1
1035,u6226,1,General,2
1036,u43474,2,Sur,3
1037,u28687,5,Mesa VIP,1
1038,u24421,3,General,1
1039,u26266,4,Balcon,3
1040,u25279,4,Balcon,2
1041,u7410,2,Preferencial,1
1042,u10447,1,VIP,4
1043,u37287,4,Luneta,4
1044,u23502,5,General,2
1045,u31660,4,Luneta,4
1046,u28881,1,General,3
1047,u42925,3,General,2
1048,u43899,3,General,4
1049,u43367,2,Sur,3
1050,u43497,4,Luneta,1
1051,u764,2,Preferencial,4
1052,u32496,2,Norte,4
1053,u21014,2,Sur,3
1054,u3300,5,General,4
1055,u26430,2,Norte,4
1056,u29111,5,Mesa VIP,1
1057,u32667,4,Balcon,1
1058,u32596,1,General,4
1059,u27024,1,Platinum,1
1060,u5957,5,Mesa VIP,2
1061,u42900,4,Balcon,3
1062,u3557,2,Sur,3
1063,u36711,5,Mesa VIP,3
1064,u46919,4,Luneta,1
1065,u49763,2,Norte,3
1066,u23275,3,VIP,1
1067,u3001,2,Sur,2
1068,u46980,4,Luneta,3
1069,u40033,2,Norte,1
1070,u25749,2,Sur,2
1071,u46976,3,General,4
1072,u3048,5,General,4
1073,u29976,5,General,4
1074,u285,5,General,4
1075,u38347,4,Luneta,2
1076,u47874,2,Norte,4
1077,u43092,5,Mesa VIP,4
1078,u27438,5,General,3
1079,u26075,3,VIP,4
1080,u8741,2,Sur,3
1081,u45974,5,Mesa VIP,2
1082,u13166,2,Preferencial,3
1083,u44998,3,General,2
1084,u33024,5,Mesa VIP,1
1085,u49859,3,VIP,4
1086,u44188,5,Mesa VIP,4
1087,u837,5,General,1
1088,u24961,2,Norte,1
1089,u13101,3,General,3
1090,u44787,3,General,1
1091,u45259,3,General,1
1092,u23507,4,Luneta,2
1093,u48655,5,Mesa VIP,2
1094,u33484,3,General,4
1095,u25399,4,Balcon,1
1096,u850,3,General,4
1097,u14782,3,General,2
1098,u19280,4,Luneta,1
1099,u12254,2,Preferencial,1
1100,u24721,1,VIP,3
1101,u36478,3,General,2
1102,u38273,3,General,3
1103,u30562,2,Norte,2
1104,u21144,5,General,3
1105,u32149,5,Mesa VIP,1
1106,u46379,3,General,2
1107,u34119,1,Platinum,2
1108,u27259,5,Mesa VIP,1
1109,u22899,2,Norte,3
1110,u21697,3,VIP,2
1111,u49327,5,Mesa VIP,1
1112,u7519,3,VIP,2
1113,u42092,5,General,1
1114,u44732,3,VIP,1
1115,u25289,3,VIP,1
1116,u33874,3,VIP,4
1117,u2874,3,General,3
1118,u33679,1,General,2
1119,u35257,5,General,1
1120,u13814,2,Preferencial,4
1121,u6811,2,Preferencial,4
1122,u42374,1,Platinum,2
1123,u1557,4,Balcon,1
1124,u5736,1,General,2
1125,u16510,5,General,2
1126,u16951,4,Balcon,4
1127,u41302,4,Balcon,3
1128,u1107,4,Luneta,1
1129,u42037,5,General,1
1130,u45934,1,VIP,1
1131,u18995,3,General,3
1132,u28684,4,Balcon,1
1133,u31064,2,Preferencial,2
1134,u8938,4,Balcon,2
1135,u19534,3,General,2
1136,u8077,1,General,4
1137,u35203,5,General,3
1138,u13767,3,General,4
1139,u42332,5,General,2
1140,u12059,2,Preferencial,3
1141,u12736,1,General,1
1142,u49221,5,Mesa VIP,1
1143,u19049,1,VIP,1
1144,u12938,5,Mesa VIP,3
1145,u23406,2,Preferencial,2
1146,u6557,3,General,2
1147,u20827,4,Balcon,3
1148,u40393,3,General,3
1149,u20732,4,Luneta,1
1150,u20527,2,Norte,4
1151,u18133,3,General,3
1152,u31455,4,Balcon,3
1153,u20020,4,Luneta,2
1154,u42307,5,General,3
1155,u9176,5,General,3
1156,u48074,1,Platinum,1
1157,u1221,5,General,4
1158,u38669,2,Norte,3
1159,u35617,5,Mesa VIP,2
1160,u23975,4,Luneta,3
1161,u8775,4,Luneta,4
1162,u23847,5,General,2
1163,u40242,2,Preferencial,2
1164,u29244,2,Norte,2
1165,u48230,4,Balcon,1
1166,u14341,4,Luneta,1
1167,u17325,3,General,1
1168,u43817,2,Preferencial,3
1169,u25435,4,Balcon,1
1170,u2616,3,General,3
1171,u48622,3,General,4
1172,u42840,4,Balcon,1
1173,u33861,3,VIP,2
1174,u33841,4,Balcon,3
1175,u31907,4,Luneta,2
1176,u28830,2,Norte,1
1177,u33721,3,General,2
1178,u12250,2,Sur,1
1179,u43327,2,Sur,3
1180,u47203,1,VIP,4
1181,u31394,2,Preferencial,2
1182,u42419,4,Luneta,2
1183,u2828,2,Preferencial,2
1184,u8830,5,General,2
1185,u3665,2,Sur,2
1186,u33859,4,Luneta,3
1187,u5620,2,Sur,4
1188,u31567,2,Norte,4
1189,u39377,2,Preferencial,2
1190,u40843,5,Mesa VIP,2
1191,u47461,3,VIP,1
1192,u15062,4,Balcon,2
1193,u7116,1,General,4
1194,u9802,5,General,2
1195,u31187,5,General,1
1196,u6108,4,Luneta,1
1197,u44471,4,Balcon,3
1198,u2847,5,Mesa VIP,2
1199,u31597,4,Balcon,1
1200,u27885,2,Sur,4
1201,u15238,1,VIP,4
1202,u16896,2,Norte,1
1203,u37879,5,General,1
1204,u24578,2,Preferencial,3
1205,u26795,3,General,2
1206,u27924,5,Mesa VIP,3
1207,u35135,4,Balcon,3
1208,u44605,4,Luneta,4
1209,u36183,5,Mesa VIP,2
1210,u24263,5,Mesa VIP,3
1211,u20097,5,Mesa VIP,4
1212,u48221,2,Preferencial,1
1213,u49009,2,Sur,2
1214,u6572,2,Preferencial,4
1215,u22180,5,General,2
1216,u25501,1,General,2
1217,u30912,5,Mesa VIP,1
1218,u4200,3,General,3
1219,u5246,5,General,4
1220,u26257,5,Mesa VIP,1
1221,u11487,4,Balcon,1
1222,u13220,5,Mesa VIP,2
1223,u2203,5,General,2
1224,u44173,1,VIP,2
1225,u42928,1,General,1
1226,u18084,4,Balcon,4
1227,u26572,5,General,1
1228,u48296,1,General,3
1229,u47589,5,Mesa VIP,3
1230,u18122,2,Preferencial,2
1231,u29804,4,Luneta,3
1232,u11472,4,Luneta,1
1233,u32976,3,VIP,1
1234,u33639,3,VIP,4
1235,u24713,5,Mesa VIP,2
1236,u49642,3,VIP,4
1237,u38459,1,VIP,1
1238,u16897,1,VIP,2
1239,u44363,2,Sur,4
1240,u23141,5,General,3
1241,u16270,3,General,4
1242,u44152,3,General,2
1243,u31232,3,VIP,2
1244,u37599,3,General,2
1245,u32703,2,Norte,2
1246,u17394,2,Norte,2
1247,u16365,5,Mesa VIP,2
1248,u6992,1,General,4
1249,u40228,1,Platinum,1
1250,u31608,3,VIP,4
1251,u37652,3,VIP,2
1252,u33498,3,VIP,2
1253,u49164,5,General,1
1254,u34455,4,Balcon,1
1255,u32931,3,VIP,2
1256,u29963,1,Platinum,4
1257,u20687,1,General,2
1258,u24867,5,General,3
1259,u23698,5,Mesa VIP,2
1260,u35951,3,General,3
1261,u30891,5,Mesa VIP,3
1262,u12053,4,Balcon,2
1263,u27466,3,VIP,4
1264,u18326,4,Luneta,2
1265,u37742,2,Norte,3
1266,u15454,5,Mesa VIP,4
1267,u12850,2,Preferencial,2
1268,u30998,1,General,4
1269,u32742,2,Preferencial,3
1270,u31892,3,VIP,1
1271,u26110,1,Platinum,2
1272,u3935,2,Sur,4
1273,u41279,1,VIP,3
1274,u17025,3,VIP,3
1275,u22554,1,VIP,1
1276,u23010,5,General,2
1277,u18653,3,VIP,4
1278,u48269,4,Luneta,4
1279,u40218,3,VIP,2
1280,u10983,3,VIP,4
1281,u4676,1,General,3
1282,u14957,3,VIP,3
1283,u46559,3,VIP,3
1284,u29157,3,VIP,4
1285,u10966,2,Norte,2
1286,u47696,2,Preferencial,3
1287,u48751,1,General,2
1288,u26021,1,General,1
1289,u31011,5,General,1
1290,u26019,5,General,1
1291,u17201,5,General,1
1292,u42916,4,Balcon,2
1293,u16214,3,VIP,2
1294,u8604,5,General,1
1295,u2304,3,VIP,4
1296,u30618,5,Mesa VIP,4
1297,u8855,5,General,4
1298,u41357,5,Mesa VIP,3
1299,u22753,4,Luneta,1
1300,u28958,3,VIP,4
1301,u17027,2,Sur,1
1302,u7,5,General,3
1303,u18794,4,Luneta,4
1304,u49511,4,Balcon,1
1305,u28210,3,General,1
1306,u35928,3,General,4
1307,u36737,4,Balcon,2
1308,u10701,4,Balcon,2
1309,u17235,1,VIP,2
1310,u33857,5,Mesa VIP,3
1311,u42498,5,Mesa VIP,4
1312,u12321,1,General,2
1313,u18979,1,Platinum,4
1314,u40484,4,Balcon,4
1315,u12307,3,General,2
1316,u3253,5,General,2
1317,u6703,3,VIP,2
1318,u46872,4,Luneta,2
1319,u5912,2,Norte,4
1320,u14234,3,VIP,3
1321,u32663,3,VIP,1
1322,u21644,1,General,1
1323,u17466,4,Luneta,4
1324,u11902,2,Sur,4
1325,u827,1,Platinum,2
1326,u25219,4,Luneta,1
1327,u13054,4,Luneta,2
1328,u30988,4,Balcon,3
1329,u10395,1,Platinum,1
1330,u16602,4,Balcon,2
1331,u23621,1,Platinum,2
1332,u7401,2,Preferencial,4
1333,u21268,1,General,3
1334,u38319,1,VIP,2
1335,u586,1,Platinum,4
1336,u45116,5,General,3
1337,u5865,2,Norte,4
1338,u5991,5,Mesa VIP,1
1339,u3918,3,General,1
1340,u8247,4,Luneta,3
1341,u36593,3,VIP,2
1342,u1400,4,Balcon,2
1343,u16430,1,VIP,4
1344,u36637,3,VIP,2
1345,u37140,2,Preferencial,3
1346,u21213,4,Balcon,2
1347,u4514,5,General,4
1348,u19378,3,VIP,4
1349,u48,5,Mesa VIP,2
1350,u1227,5,Mesa VIP,2
1351,u21018,1,Platinum,4
1352,u12444,5,Mesa VIP,2
1353,u40177,3,VIP,4
1354,u42003,3,General,1
1355,u34289,1,General,2
1356,u11708,1,General,1
1357,u31810,2,Norte,1
1358,u37422,4,Balcon,3
1359,u3217,3,General,1
1360,u858,2,Preferencial,4
1361,u5241,4,Luneta,3
1362,u36571,4,Balcon,1
1363,u40432,3,General,1
1364,u19917,1,General,1
1365,u6634,2,Preferencial,4
1366,u12417,2,Preferencial,2
1367,u37358,2,Preferencial,4
1368,u48897,1,Platinum,3
1369,u44204,4,Balcon,1
1370,u10933,2,Preferencial,4
1371,u33076,3,General,4
1372,u23090,3,VIP,3
1373,u27024,4,Balcon,2
1374,u36907,5,General,4
1375,u36061,3,VIP,4
1376,u29328,4,Luneta,1
1377,u18644,5,General,2
1378,u19782,1,VIP,2
1379,u14079,3,General,3
1380,u36285,5,General,1
1381,u2474,4,Balcon,2
1382,u9071,3,VIP,2
1383,u15270,3,VIP,1
1384,u37388,4,Luneta,1
1385,u47421,3,VIP,2
1386,u32000,5,General,3
1387,u2450,5,Mesa VIP,1
1388,u3665,3,VIP,4
1389,u27298,1,General,1
1390,u41543,4,Luneta,3
1391,u34366,1,VIP,2
1392,u21420,5,General,2
1393,u3311,4,Balcon,1
1394,u14555,4,Balcon,4
1395,u9701,2,Sur,1
1396,u31186,5,General,4
1397,u17207,1,VIP,4
1398,u45736,2,Norte,4
1399,u36655,2,Sur,4
1400,u42746,5,General,2
1401,u15881,1,VIP,4
1402,u21196,5,General,1
1403,u44024,4,Balcon,3
1404,u22827,2,Sur,3
1405,u38921,1,VIP,2
1406,u22920,5,Mesa VIP,2
1407,u28867,1,General,2
1408,u44916,3,General,1
1409,u7365,1,General,2
1410,u18854,1,VIP,1
1411,u19997,4,Balcon,1
1412,u21750,2,Preferencial,2
1413,u13357,5,Mesa VIP,4
1414,u40832,2,Preferencial,1
1415,u24682,5,General,3
1416,u11163,1,VIP,2
1417,u45648,5,Mesa VIP,1
1418,u30472,1,General,4
1419,u43279,3,VIP,1
1420,u1251,3,VIP,2
1421,u24950,5,General,3
1422,u31763,5,General,2
1423,u13034,5,Mesa VIP,1
1424,u2606,2,Preferencial,3
1425,u21861,4,Balcon,2
1426,u1205,3,VIP,3
1427,u40976,3,General,3
1428,u4064,3,VIP,1
1429,u36369,3,General,2
1430,u22400,4,Luneta,1
1431,u47835,4,Luneta,4
1432,u15753,5,General,4
1433,u20473,5,Mesa VIP,4
1434,u35536,2,Norte,2
1435,u38079,5,General,2
1436,u20251,5,General,4
1437,u9513,5,General,3
1438,u4445,5,General,2
1439,u20815,2,Preferencial,1
1440,u20886,4,Balcon,3
1441,u29033,3,General,2
1442,u6998,2,Norte,1
1443,u49968,5,Mesa VIP,2
1444,u39084,2,Norte,1
1445,u23545,1,Platinum,4
1446,u8788,5,Mesa VIP,3
1447,u12058,4,Balcon,4
1448,u9013,2,Norte,2
1449,u2113,4,Luneta,3
1450,u27070,2,Preferencial,2
1451,u49662,2,Norte,2
1452,u28789,5,Mesa VIP,3
1453,u29986,2,Sur,4
1454,u2742,5,Mesa VIP,3
1455,u25832,5,General,1
1456,u29597,4,Luneta,2
1457,u33994,5,Mesa VIP,1
1458,u36550,4,Luneta,2
1459,u19083,4,Balcon,3
1460,u18738,4,Luneta,4
1461,u19296,5,General,2
1462,u30382,4,Luneta,1
1463,u11782,5,General,4
1464,u27104,3,VIP,1
1465,u11723,4,Luneta,4
1466,u5911,3,VIP,2
1467,u47080,1,General,1
1468,u46284,4,Balcon,1
1469,u34329,4,Luneta,4
1470,u36068,4,Luneta,2
1471,u21968,5,General,2
1472,u9477,2,Preferencial,1
1473,u27498,3,VIP,4
1474,u18926,2,Norte,2
1475,u13295,1,Platinum,3
1476,u801,4,Balcon,4
1477,u35619,1,Platinum,4
1478,u15590,2,Preferencial,4
1479,u29737,4,Balcon,1
1480,u39402,5,General,2
1481,u35871,3,General,1
1482,u12114,2,Norte,3
1483,u2407,2,Norte,3
1484,u21700,1,General,1
1485,u27326,2,Norte,3
1486,u40049,5,General,4
1487,u49109,5,Mesa VIP,1
1488,u6104,3,VIP,3
1489,u24835,1,VIP,1
1490,u19192,4,Luneta,1
1491,u45523,3,VIP,4
1492,u34384,2,Preferencial,2
1493,u40112,1,General,1
1494,u31698,5,Mesa VIP,4
1495,u39902,3,VIP,3
1496,u8501,5,Mesa VIP,4
1497,u32277,2,Preferencial,2
1498,u46438,3,General,1
1499,u7747,1,VIP,1
1500,u48331,2,Preferencial,4
1501,u27135,1,VIP,3
1502,u36728,2,Norte,2
1503,u45221,3,VIP,1
1504,u20171,3,VIP,1
1505,u7461,3,VIP,4
1506,u47475,5,General,2
1507,u12716,3,VIP,4
1508,u31097,1,Platinum,2
1509,u31556,2,Preferencial,4
1510,u35191,3,VIP,4
1511,u48667,1,Platinum,3
1512,u37025,3,General,2
1513,u37841,3,VIP,1
1514,u9785,3,General,3
1515,u24592,5,General,4
1516,u12281,5,General,3
1517,u46221,3,General,3
1518,u27124,1,VIP,2
1519,u24353,4,Balcon,2
1520,u34413,3,General,1
1521,u24525,1,General,1
1522,u29084,5,General,4
1523,u32772,2,Norte,3
1524,u31685,5,Mesa VIP,3
1525,u9391,1,Platinum,2
1526,u13448,1,VIP,4
1527,u46772,5,General,1
1528,u20381,1,Platinum,1
1529,u21843,4,Luneta,1
1530,u34117,3,General,3
1531,u41868,2,Sur,2
1532,u12619,3,VIP,3
1533,u28909,1,VIP,2
1534,u10322,3,General,1
1535,u40826,5,General,2
1536,u35556,3,VIP,3
1537,u9278,3,General,2
1538,u4669,3,VIP,4
1539,u3325,2,Norte,4
1540,u44270,1,General,4
1541,u3526,1,VIP,4
1542,u11730,5,Mesa VIP,3
1543,u20477,3,General,1
1544,u49529,4,Luneta,1
1545,u45784,4,Luneta,4
1546,u20342,4,Balcon,2
1547,u14667,2,Preferencial,3
1548,u23820,4,Luneta,3
1549,u21284,4,Balcon,1
1550,u4284,4,Luneta,3
1551,u31369,4,Luneta,3
1552,u22847,5,General,1
1553,u26588,1,VIP,1
1554,u19800,5,Mesa VIP,4
1555,u38702,4,Luneta,2
1556,u35911,2,Sur,4
1557,u4330,3,General,4
1558,u28532,5,Mesa VIP,2
1559,u11344,1,Platinum,4
1560,u7493,5,Mesa VIP,3
1561,u36379,1,VIP,2
1562,u20188,4,Luneta,1
1563,u44926,5,Mesa VIP,3
1564,u32395,1,General,2
1565,u9105,5,General,2
1566,u43312,2,Sur,3
1567,u25558,5,Mesa VIP,2
1568,u13479,3,VIP,3
1569,u28491,3,General,1
1570,u40075,5,Mesa VIP,2
1571,u19280,1,VIP,1
1572,u56,5,Mesa VIP,1
1573,u18495,1,General,4
1574,u46021,5,Mesa VIP,3
1575,u46647,4,Balcon,4
1576,u28521,5,General,2
1577,u31122,2,Norte,4
1578,u23612,4,Luneta,3
1579,u43914,2,Norte,1
1580,u4702,1,General,4
1581,u43118,4,Luneta,1
1582,u8993,4,Balcon,4
1583,u40846,2,Sur,4
1584,u36180,4,Balcon,3
1585,u14795,2,Sur,1
1586,u37876,4,Luneta,3
1587,u26925,5,Mesa VIP,1
1588,u2482,5,Mesa VIP,3
1589,u7417,5,Mesa VIP,1
1590,u9312,5,Mesa VIP,4
1591,u33879,1,Platinum,1
1592,u16072,4,Luneta,3
1593,u40177,1,VIP,1
1594,u30728,4,Balcon,3
1595,u27592,3,VIP,3
1596,u10978,1,Platinum,3
1597,u47643,5,Mesa VIP,1
1598,u41242,4,Luneta,1
1599,u43013,3,General,3
1600,u31770,1,General,1
1601,u18210,3,General,3
1602,u18037,3,General,1
1603,u39573,2,Preferencial,2
1604,u43199,4,Balcon,2
1605,u17122,2,Sur,2
1606,u34563,1,VIP,1
1607,u9508,5,General,4
1608,u49333,4,Balcon,2
1609,u43298,4,Luneta,2
1610,u37864,3,General,3
1611,u49512,1,General,2
1612,u30410,4,Balcon,3
1613,u31213,5,General,4
1614,u44795,4,Balcon,3
1615,u9513,5,Mesa VIP,1
1616,u18927,4,Balcon,3
1617,u34751,1,General,3
1618,u28298,5,Mesa VIP,3
1619,u17717,3,General,3
1620,u42884,5,Mesa VIP,4
1621,u44256,2,Preferencial,2
1622,u34076,3,General,3
1623,u35889,1,Platinum,1
1624,u4454,1,VIP,1
1625,u34424,1,Platinum,4
1626,u23037,2,Preferencial,3
1627,u16509,2,Norte,1
1628,u40593,1,General,2
1629,u39282,1,Platinum,1
1630,u5662,5,General,4
1631,u43018,5,General,1
1632,u45591,2,Sur,3
1633,u30603,1,Platinum,4
1634,u18114,4,Balcon,3
1635,u10615,1,VIP,1
1636,u25088,4,Balcon,1
1637,u16924,3,General,4
1638,u4549,4,Luneta,4
1639,u11695,4,Luneta,2
1640,u35431,4,Luneta,1
1641,u28940,3,General,1
1642,u4779,1,Platinum,3
1643,u29222,1,VIP,2
1644,u42787,1,General,4
1645,u17462,2,Preferencial,3
1646,u25647,5,General,4
1647,u31336,4,Balcon,1
1648,u35398,2,Norte,4
1649,u45172,4,Luneta,3
1650,u21853,3,VIP,1
1651,u41437,1,VIP,3
1652,u5273,4,Balcon,2
1653,u11575,5,General,4
1654,u43302,2,Sur,4
1655,u6998,3,VIP,1
1656,u41471,4,Luneta,2
1657,u2340,2,Norte,2
1658,u32063,4,Luneta,3
1659,u32748,5,Mesa VIP,1
1660,u2428,3,General,3
1661,u47253,1,VIP,1
1662,u13873,5,Mesa VIP,2
1663,u48566,5,General,1
1664,u2417,2,Sur,1
1665,u30882,5,General,2
1666,u45961,2,Norte,2
1667,u41463,1,VIP,1
1668,u29897,5,General,1
1669,u6969,1,VIP,2
1670,u4136,2,Sur,3
1671,u48361,4,Balcon,1
1672,u44833,5,General,3
1673,u13975,1,Platinum,2
1674,u21988,1,General,3
1675,u9257,4,Luneta,3
1676,u36269,2,Sur,2
1677,u38142,1,General,1
1678,u41432,5,Mesa VIP,2
1679,u1025,4,Luneta,1
1680,u474,2,Norte,3
1681,u27278,4,Luneta,2
1682,u9378,3,VIP,4
1683,u15680,2,Preferencial,1
1684,u39078,2,Preferencial,4
1685,u40112,1,Platinum,3
1686,u22797,4,Luneta,2
1687,u12577,1,Platinum,1
1688,u40562,3,General,4
1689,u41056,2,Sur,1
1690,u12696,1,General,4
1691,u32606,2,Norte,1
1692,u3541,3,VIP,2
1693,u28487,3,VIP,4
1694,u2839,1,Platinum,1
1695,u35217,2,Norte,1
1696,u31789,5,General,1
1697,u15421,4,Balcon,4
1698,u13026,3,General,1
1699,u21374,2,Norte,2
1700,u48350,4,Luneta,4
1701,u14462,1,VIP,4
1702,u3562,4,Luneta,2
1703,u39940,4,Luneta,4
1704,u24477,2,Sur,2
1705,u41421,3,VIP,2
1706,u22013,2,Norte,1
1707,u18390,2,Norte,4
1708,u30054,4,Luneta,3
1709,u14409,3,General,2
1710,u37888,5,General,1
1711,u26981,5,Mesa VIP,2
1712,u38770,4,Balcon,3
1713,u951,4,Luneta,2
1714,u21450,4,Luneta,2
1715,u37599,1,VIP,1
1716,u2626,4,Luneta,4
1717,u34808,4,Balcon,1
1718,u29652,4,Luneta,1
1719,u36602,1,Platinum,4
1720,u14288,2,Sur,3
1721,u15668,1,General,4
1722,u43846,3,General,4
1723,u37381,5,General,4
1724,u30394,2,Preferencial,4
1725,u12121,3,VIP,1
1726,u41112,1,VIP,3
1727,u34795,1,VIP,4
1728,u49342,3,General,1
1729,u40663,3,General,3
1730,u3380,1,VIP,3
1731,u30498,5,General,3
1732,u24015,2,Preferencial,1
1733,u36750,2,Norte,3
1734,u15640,5,General,4
1735,u48325,5,General,2
1736,u21002,3,VIP,4
1737,u18163,1,General,3
1738,u22625,4,Balcon,1
1739,u30813,5,Mesa VIP,4
1740,u40695,3,General,2
1741,u30008,1,General,4
1742,u11719,3,General,1
1743,u10799,3,General,2
1744,u32528,2,Norte,1
1745,u19214,4,Luneta,4
1746,u22722,4,Balcon,1
1747,u19105,2,Norte,1
1748,u15226,5,Mesa VIP,4
1749,u37926,3,VIP,4
1750,u38887,5,Mesa VIP,4
1751,u19929,5,General,3
1752,u11255,3,General,4
1753,u24373,3,General,2
1754,u23143,3,VIP,2
1755,u40543,2,Preferencial,3
1756,u11946,2,Preferencial,2
1757,u10568,2,Norte,1
1758,u20751,5,General,4
1759,u17067,3,General,2
1760,u36864,1,Platinum,3
1761,u22535,2,Sur,4
1762,u35381,2,Preferencial,3
1763,u7962,1,VIP,4
1764,u9528,4,Balcon,2
1765,u282,5,Mesa VIP,3
1766,u31059,3,General,4
1767,u22197,1,Platinum,4
1768,u2627,2,Preferencial,1
1769,u20191,1,VIP,2
1770,u29228,3,General,3
1771,u3607,5,General,2
1772,u18215,2,Norte,1
1773,u35286,4,Luneta,4
1774,u12744,4,Balcon,1
1775,u43698,3,VIP,2
1776,u46922,4,Balcon,4
1777,u24434,1,VIP,3
1778,u23027,3,VIP,1
1779,u14136,4,Balcon,4
1780,u18916,2,Preferencial,4
1781,u47750,4,Luneta,1
1782,u9414,2,Sur,4
1783,u34427,3,General,4
1784,u5797,1,VIP,3
1785,u27166,2,Preferencial,4
1786,u46547,5,General,2
1787,u12191,4,Balcon,4
1788,u2768,3,VIP,4
1789,u36654,4,Luneta,1
1790,u161,2,Sur,3
1791,u41980,4,Luneta,3
1792,u27339,2,Sur,2
1793,u1865,1,VIP,4
1794,u4373,5,Mesa VIP,4
1795,u37066,4,Balcon,4
1796,u45499,1,VIP,1
1797,u17010,2,Preferencial,1
1798,u9578,3,VIP,2
1799,u23422,2,Norte,3
1800,u23670,4,Balcon,1
1801,u18997,3,General,2
1802,u41159,2,Norte,2
1803,u35633,3,VIP,3
1804,u17791,3,General,3
1805,u9419,1,General,3
1806,u24446,4,Balcon,3
1807,u10685,1,General,2
1808,u32990,2,Norte,1
1809,u27352,4,Luneta,1
1810,u8601,1,VIP,3
1811,u20420,3,General,4
1812,u39168,5,Mesa VIP,2
1813,u46524,3,General,1
1814,u14573,2,Preferencial,2
1815,u45092,2,Sur,2
1816,u13753,2,Norte,4
1817,u45274,1,General,1
1818,u31737,4,Luneta,2
1819,u7066,1,Platinum,1
1820,u30742,1,VIP,1
1821,u4342,3,General,1
1822,u8113,5,General,2
1823,u12110,3,General,1
1824,u9540,3,VIP,3
1825,u10523,5,General,1
1826,u6495,5,General,2
1827,u46912,2,Sur,2
1828,u49416,5,General,1
1829,u14026,5,Mesa VIP,3
1830,u45753,5,General,4
1831,u44141,1,General,3
1832,u24879,4,Luneta,2
1833,u26712,1,VIP,1
1834,u30534,1,Platinum,2
1835,u32494,3,VIP,1
1836,u5391,3,VIP,1
1837,u25218,3,VIP,3
1838,u45027,4,Luneta,4
1839,u19045,4,Luneta,1
1840,u31174,3,General,1
1841,u44182,4,Luneta,4
1842,u28709,5,General,1
1843,u9396,4,Balcon,1
1844,u48591,2,Norte,3
1845,u13048,3,General,4
1846,u8046,2,Sur,4
1847,u18253,5,Mesa VIP,4
1848,u23338,4,Balcon,4
1849,u33517,3,General,4
1850,u7081,1,VIP,4
1851,u32590,2,Preferencial,2
1852,u1948,1,Platinum,1
1853,u4472,4,Luneta,2
1854,u25077,5,Mesa VIP,2
1855,u19842,5,General,1
1856,u43325,5,Mesa VIP,4
1857,u13234,3,VIP,4
1858,u33083,3,VIP,1
1859,u2071,4,Luneta,4
1860,u29499,3,VIP,4
1861,u30125,1,General,2
1862,u36482,3,General,4
1863,u28226,2,Sur,4
1864,u31946,1,Platinum,4
1865,u43259,5,Mesa VIP,4
1866,u36848,2,Preferencial,1
1867,u25650,3,VIP,4
1868,u40432,3,VIP,3
1869,u4026,1,Platinum,1
1870,u8402,3,VIP,1
1871,u40971,3,VIP,1
1872,u28060,3,VIP,4
1873,u23021,1,Platinum,2
1874,u16228,2,Preferencial,3
1875,u38833,1,Platinum,1
1876,u19983,1,VIP,2
1877,u1292,5,Mesa VIP,1
1878,u30207,4,Balcon,3
1879,u1338,4,Luneta,3
1880,u24756,5,Mesa VIP,3
1881,u37522,1,VIP,1
1882,u45277,2,Sur,4
1883,u32950,3,General,3
1884,u23812,4,Luneta,4
1885,u41645,1,Platinum,2
1886,u18833,3,General,3
1887,u37587,4,Luneta,1
1888,u47036,5,General,3
1889,u17916,1,Platinum,4
1890,u27991,2,Sur,1
1891,u42700,3,VIP,4
1892,u43481,5,Mesa VIP,2
1893,u27153,4,Balcon,4
1894,u44012,5,General,1
1895,u41147,5,General,4
1896,u13957,4,Balcon,4
1897,u37102,1,Platinum,2
1898,u23874,4,Luneta,2
1899,u9862,3,VIP,4
